cell_id,cell
362,G01_64
363,G01_84
364,G01_74
365,G01_93
366,G01_73
367,G01_77
368,G01_79
369,G01_87
370,G01_83
371,G01_100
372,G01_91
373,G01_82
374,G01_99
375,G01_90
376,G01_86
377,G01_116
378,G01_92
379,G01_88
380,G01_89
381,G01_98
382,G01_95
383,G01_97
384,G01_109
385,G01_105
386,G01_108
387,G01_102
388,G01_96
389,G01_110
390,G01_112
391,G01_101
392,G01_113
393,G01_124
394,G01_122
395,G01_118
396,G01_119
397,G01_123
398,G01_134
399,G01_114
400,G01_126
401,G01_132
402,G01_129
403,G01_130
404,G01_117
405,G01_133
406,G01_135
407,G01_131
408,G01_125
409,G01_140
410,G01_147
411,G01_146
412,G01_136
413,G01_137
414,G01_141
415,G01_143
416,G01_154
417,G01_151
418,G01_145
419,G01_160
420,G01_153
421,G01_155
422,G01_150
423,G01_163
424,B05_0
425,B05_14
426,B05_10
427,B05_16
428,B05_5
429,B05_29
430,B05_6
431,B05_1
432,B05_2
433,B05_3
434,B05_4
435,B05_8
436,B05_19
437,B05_21
438,B05_20
439,B05_18
440,B05_30
441,B05_15
442,B05_25
443,B05_28
444,B05_31
445,B05_24
446,B05_26
447,B05_23
448,B05_34
449,B05_22
450,B05_36
451,B05_35
452,B05_39
453,B05_37
454,B05_40
455,B05_43
456,B05_41
457,B05_38
458,B05_45
459,B05_42
460,B05_52
461,B05_64
462,B05_44
463,B05_46
464,B05_47
465,B05_54
466,B05_65
467,B05_57
468,B05_49
469,B05_48
470,B05_55
471,B05_50
472,B05_60
473,B05_59
474,B05_56
475,B05_75
476,B05_53
477,B05_68
478,B05_77
479,B05_63
480,B05_62
481,B05_69
482,B05_72
483,B05_74
484,B05_84
485,B05_71
486,B05_76
487,B05_93
488,B05_94
489,B05_79
490,B05_89
491,B05_81
492,B05_78
493,B05_85
494,B05_92
495,B05_87
496,B05_98
497,B05_96
498,B05_97
499,B05_91
500,B05_106
501,B05_103
502,B05_99
503,B05_110
504,B05_101
505,B05_100
506,B05_114
507,B05_107
508,B05_112
509,B05_108
510,B05_105
511,B05_109
512,B05_122
513,B05_127
514,B05_111
515,B05_115
516,B05_117
517,B05_125
518,B05_131
519,B05_130
520,B05_129
521,K03_0
522,K03_1
523,K03_3
524,K03_4
525,K03_2
526,K03_5
527,K03_32
528,K03_11
529,K03_16
530,K03_15
531,K03_20
532,K03_23
533,K03_13
534,K03_14
535,K03_22
536,K03_27
537,K03_33
538,K03_21
539,K03_25
540,K03_35
541,K03_31
542,K03_29
543,K03_24
544,K03_34
545,K03_40
546,K03_46
547,K03_37
548,K03_26
549,K03_41
550,K03_45
551,K03_43
552,K03_47
553,K03_48
554,K03_38
555,K03_49
556,K03_53
557,K03_52
558,I09_11
559,I09_36
560,I09_0
561,I09_29
562,I09_45
563,I09_65
564,I09_24
565,I09_50
566,I09_13
567,I09_14
568,I09_76
569,I09_60
570,I09_2
571,I09_37
572,I09_53
573,I09_8
574,I09_40
575,I09_20
576,I09_61
577,I09_12
578,I09_38
579,I09_47
580,I09_21
581,I09_39
582,I09_7
583,I09_31
584,I09_27
585,I09_51
586,I09_33
587,I09_1
588,I09_25
589,I09_63
590,I09_26
591,I09_48
592,I09_41
593,I09_34
594,I09_44
595,I09_6
596,I09_35
597,I09_72
598,I09_42
599,I09_18
600,I09_57
601,I09_56
602,I09_28
603,I09_23
604,I09_96
605,I09_66
606,I09_54
607,I09_101
608,I09_52
609,I09_58
610,I09_46
611,I09_71
612,I09_103
613,I09_3
614,I09_77
615,I09_55
616,I09_32
617,I09_68
618,I09_91
619,I09_74
620,I09_70
621,I09_110
622,I09_84
623,I09_85
624,I09_78
625,I09_82
626,I09_92
627,I09_75
628,I09_120
629,I09_86
630,I09_102
631,I09_105
632,I09_93
633,I09_90
634,I09_81
635,I09_97
636,I09_109
637,I09_100
638,I09_116
639,I09_115
640,I09_134
641,I09_107
642,I09_104
643,I09_126
644,I09_106
645,I09_132
646,I09_98
647,I09_117
648,I09_118
649,I09_122
650,I09_108
651,I09_114
652,I09_128
653,I09_129
654,I09_125
655,I09_143
656,I09_127
657,I09_140
658,I09_136
659,I09_135
660,I09_137
661,I09_139
662,I09_153
663,I09_138
664,I09_166
665,I09_146
666,I09_154
667,I09_145
668,I09_160
669,I09_158
670,I09_142
671,I09_161
672,I09_164
673,I09_147
674,I09_167
675,I09_155
676,I09_152
677,I09_156
678,I09_169
679,I09_163
680,I09_170
681,I09_176
682,I09_168
683,I09_186
684,I09_151
685,I09_177
686,I09_185
687,I09_141
688,I09_194
689,I09_172
690,I09_190
691,I09_173
692,I09_180
693,I09_187
694,I09_201
695,I09_179
696,I09_178
697,I09_189
698,I09_183
699,I09_203
700,I09_197
701,I09_198
702,I09_195
703,I09_196
704,I09_204
705,I09_217
706,I09_199
707,I09_213
708,I09_171
709,I09_218
710,I09_231
711,I09_200
712,I09_207
713,I09_202
714,I09_227
715,I09_212
716,I09_234
717,I09_214
718,I09_233
719,I09_215
720,I09_223
721,I09_229
722,I09_219
723,I09_225
724,I09_222
725,I09_238
726,I09_150
727,I09_240
728,I09_226
729,I09_236
730,E04_0
731,E04_3
732,E04_4
733,E04_1
734,E04_14
735,E04_8
736,E04_17
737,E04_13
738,E04_9
739,E04_15
740,E04_2
741,E04_36
742,E04_47
743,E04_20
744,E04_12
745,E04_37
746,E04_19
747,E04_18
748,E04_28
749,E04_24
750,E04_23
751,E04_30
752,E04_27
753,E04_73
754,E04_26
755,E04_21
756,E04_44
757,E04_50
758,E04_35
759,E04_67
760,E04_34
761,E04_16
762,E04_69
763,E04_53
764,E04_42
765,E04_54
766,E04_43
767,E04_56
768,E04_46
769,E04_45
770,E04_39
771,E04_63
772,E04_77
773,E04_91
774,E04_38
775,E04_62
776,E04_58
777,E04_72
778,E04_5
779,E04_70
780,E04_49
781,E04_96
782,E04_64
783,E04_74
784,E04_33
785,E04_82
786,E04_65
787,E04_81
788,E04_40
789,E04_68
790,E04_83
791,E04_80
792,E04_105
793,E04_55
794,E04_51
795,E04_52
796,E04_75
797,E04_85
798,E04_41
799,E04_90
800,E04_89
801,E04_76
802,E04_98
803,E04_97
804,E04_60
805,E04_92
806,E04_95
807,E04_94
808,E04_78
809,E04_100
810,E04_103
811,E04_107
812,E04_101
813,E04_108
814,E04_111
815,E04_110
816,E04_102
817,E04_115
818,E04_119
819,E04_113
820,E04_132
821,E04_123
822,E04_114
823,E04_133
824,E04_148
825,E04_137
826,E04_129
827,E04_99
828,E04_116
829,E04_120
830,E04_109
831,E04_122
832,E04_162
833,E04_138
834,E04_144
835,E04_125
836,E04_131
837,E04_147
838,E04_152
839,E04_149
840,E04_142
841,E04_139
842,E04_141
843,E04_136
844,E04_151
845,E04_150
846,E04_153
847,E04_158
848,E04_146
849,E04_155
850,E04_163
851,E04_154
852,E04_164
853,E04_171
854,E04_165
855,E04_173
856,E04_178
857,E04_177
858,C04_0
859,C04_2
860,C04_3
861,C04_5
862,C04_6
863,C04_1
864,C04_19
865,C04_11
866,C04_10
867,C04_13
868,C04_20
869,C04_17
870,C04_8
871,C04_25
872,C04_12
873,C04_14
874,C04_22
875,C04_18
876,C04_28
877,C04_23
878,C04_21
879,C04_35
880,C04_32
881,C04_15
882,C04_31
883,C04_33
884,C04_49
885,C04_38
886,C04_41
887,C04_55
888,C04_44
889,C04_34
890,C04_50
891,C04_43
892,C04_52
893,C04_47
894,C04_40
895,C04_46
896,C04_48
897,C04_58
898,C04_56
899,C04_53
900,C04_45
901,C04_66
902,C04_61
903,C04_59
904,C04_63
905,C04_74
906,C04_64
907,C04_60
908,C04_72
909,C04_69
910,C04_86
911,C04_70
912,C04_80
913,C04_76
914,C04_79
915,C04_75
916,C04_84
917,C04_73
918,C04_77
919,C04_62
920,C04_82
921,C04_87
922,C04_90
923,C04_89
924,C04_91
925,C04_85
926,C04_101
927,C04_92
928,C04_109
929,C04_103
930,C04_98
931,C04_68
932,C04_95
933,C04_97
934,C04_100
935,C04_94
936,C04_107
937,C04_108
938,C04_110
939,C04_111
940,C06_0
941,C06_13
942,C06_12
943,C06_9
944,C06_7
945,C06_24
946,C06_18
947,C06_11
948,C06_2
949,C06_3
950,C06_26
951,C06_31
952,C06_14
953,C06_17
954,C06_30
955,C06_19
956,C06_35
957,C06_38
958,C06_6
959,C06_4
960,C06_48
961,C06_23
962,C06_15
963,C06_29
964,C06_25
965,C06_67
966,C06_44
967,C06_36
968,C06_42
969,C06_41
970,C06_16
971,C06_55
972,C06_50
973,C06_40
974,C06_47
975,C06_8
976,C06_52
977,C06_45
978,C06_46
979,C06_34
980,C06_57
981,C06_28
982,C06_70
983,C06_71
984,C06_60
985,C06_61
986,C06_59
987,C06_69
988,C06_65
989,C06_81
990,C06_72
991,C06_82
992,C06_74
993,C06_58
994,C06_87
995,C06_79
996,C06_76
997,C06_53
998,C06_78
999,C06_89
1000,C06_80
1001,C06_92
1002,C06_96
1003,C06_100
1004,C06_99
1005,C06_91
1006,C06_101
1007,C06_93
1008,C06_97
1009,C06_84
1010,C06_98
1011,C06_85
1012,C06_102
1013,C06_106
1014,C06_104
1015,C06_77
1016,C06_103
1017,C06_132
1018,C06_83
1019,C06_118
1020,C06_111
1021,C06_113
1022,C06_119
1023,C06_129
1024,C06_107
1025,C06_116
1026,C06_131
1027,C06_127
1028,C06_121
1029,C06_134
1030,C06_136
1031,C06_120
1032,C06_133
1033,C06_130
1034,C06_141
1035,C06_142
1036,C06_139
1037,C06_143
1038,C06_148
1039,C06_146
1040,C06_140
1041,C06_147
1042,H02_0
1043,H02_3
1044,H02_5
1045,H02_7
1046,H02_8
1047,H02_23
1048,H02_16
1049,H02_11
1050,H02_29
1051,H02_14
1052,H02_48
1053,H02_1
1054,H02_27
1055,H02_37
1056,H02_21
1057,H02_17
1058,H02_31
1059,H02_46
1060,H02_30
1061,H02_62
1062,H02_15
1063,H02_45
1064,H02_25
1065,H02_18
1066,H02_13
1067,H02_44
1068,H02_40
1069,H02_43
1070,H02_28
1071,H02_33
1072,H02_49
1073,H02_59
1074,H02_35
1075,H02_72
1076,H02_53
1077,H02_24
1078,H02_22
1079,H02_68
1080,H02_34
1081,H02_65
1082,H02_36
1083,H02_63
1084,H02_56
1085,H02_50
1086,H02_94
1087,H02_47
1088,H02_67
1089,H02_60
1090,H02_57
1091,H02_89
1092,H02_76
1093,H02_82
1094,H02_75
1095,H02_55
1096,H02_74
1097,H02_85
1098,H02_58
1099,H02_77
1100,H02_19
1101,H02_20
1102,H02_88
1103,H02_80
1104,H02_102
1105,H02_32
1106,H02_90
1107,H02_71
1108,H02_83
1109,H02_87
1110,H02_86
1111,H02_100
1112,H02_98
1113,H02_78
1114,H02_108
1115,H02_104
1116,H02_109
1117,H02_116
1118,H02_93
1119,H02_112
1120,H02_107
1121,H02_122
1122,H02_126
1123,H02_117
1124,H02_106
1125,H02_115
1126,H02_110
1127,H02_121
1128,H02_129
1129,H02_136
1130,H02_132
1131,H02_133
1132,H02_135
1133,H02_131
1134,H02_143
1135,H02_134
1136,H10_49
1137,H10_76
1138,H10_41
1139,H10_18
1140,H10_38
1141,H10_9
1142,H10_83
1143,H10_81
1144,H10_40
1145,H10_58
1146,H10_65
1147,H10_53
1148,H10_37
1149,H10_17
1150,H10_0
1151,H10_43
1152,H10_29
1153,H10_75
1154,H10_11
1155,H10_25
1156,H10_59
1157,H10_46
1158,H10_10
1159,H10_84
1160,H10_44
1161,H10_91
1162,H10_52
1163,H10_19
1164,H10_13
1165,H10_48
1166,H10_86
1167,H10_27
1168,H10_28
1169,H10_50
1170,H10_30
1171,H10_7
1172,H10_56
1173,H10_63
1174,H10_80
1175,H10_62
1176,H10_57
1177,H10_95
1178,H10_54
1179,H10_55
1180,H10_5
1181,H10_45
1182,H10_90
1183,H10_23
1184,H10_78
1185,H10_66
1186,H10_79
1187,H10_73
1188,H10_71
1189,H10_15
1190,H10_70
1191,H10_94
1192,H10_3
1193,H10_99
1194,H10_77
1195,H10_21
1196,H10_92
1197,H10_85
1198,H10_51
1199,H10_103
1200,H10_22
1201,H10_47
1202,H10_87
1203,H10_2
1204,H10_88
1205,H10_36
1206,H10_96
1207,H10_93
1208,H10_1
1209,H10_72
1210,H10_6
1211,H10_112
1212,H10_100
1213,H10_102
1214,H10_89
1215,H10_98
1216,H10_106
1217,H10_108
1218,H10_64
1219,H10_116
1220,H10_121
1221,H10_126
1222,H10_74
1223,H10_115
1224,H10_107
1225,H10_117
1226,H10_123
1227,H10_149
1228,H10_129
1229,H10_124
1230,H10_133
1231,H10_128
1232,H10_134
1233,H10_131
1234,H10_139
1235,H10_104
1236,H10_142
1237,H10_137
1238,H10_136
1239,H10_120
1240,H10_140
1241,H10_138
1242,H10_143
1243,H10_150
1244,H10_141
1245,H10_145
1246,H10_158
1247,H10_154
1248,H10_127
1249,H10_152
1250,H10_165
1251,H10_160
1252,H10_159
1253,H10_157
1254,H10_182
1255,H10_168
1256,H10_167
1257,H10_162
1258,H10_151
1259,H10_111
1260,H10_177
1261,H10_180
1262,H10_166
1263,H10_192
1264,H10_185
1265,H10_155
1266,H10_188
1267,H10_181
1268,H10_183
1269,H10_203
1270,H10_187
1271,H10_191
1272,H10_173
1273,H10_206
1274,H10_164
1275,H10_189
1276,H10_195
1277,H10_169
1278,H10_204
1279,H10_216
1280,H10_208
1281,H10_207
1282,H10_199
1283,H10_217
1284,H10_225
1285,H10_223
1286,H10_186
1287,H10_220
1288,H10_213
1289,H10_230
1290,H10_227
1291,H10_211
1292,H10_232
1293,H10_226
1294,H10_233
1295,H10_236
1296,H10_235
1297,H10_238
1298,H10_246
1299,H03_0
1300,H03_1
1301,H03_3
1302,H03_10
1303,H03_7
1304,H03_13
1305,H03_11
1306,H03_9
1307,H03_16
1308,H03_17
1309,H03_12
1310,H03_26
1311,H03_21
1312,H03_15
1313,H03_6
1314,H03_18
1315,H03_25
1316,H03_34
1317,H03_32
1318,H03_14
1319,H03_23
1320,H03_22
1321,H03_24
1322,H03_2
1323,H03_29
1324,H03_31
1325,H03_30
1326,H03_40
1327,H03_20
1328,H03_33
1329,H03_38
1330,H03_41
1331,H03_37
1332,H03_39
1333,H03_47
1334,H03_46
1335,H03_50
1336,H03_52
1337,H03_48
1338,H03_53
1339,H03_49
1340,H03_54
1341,H03_51
1342,H03_57
1343,H03_58
1344,H03_60
1345,E05_0
1346,E05_8
1347,E05_6
1348,E05_11
1349,E05_3
1350,E05_10
1351,E05_1
1352,E05_12
1353,E05_15
1354,E05_14
1355,E05_13
1356,E05_17
1357,E05_18
1358,E05_19
1359,E05_24
1360,E05_27
1361,E05_38
1362,E05_30
1363,E05_28
1364,E05_29
1365,E05_32
1366,E05_33
1367,E05_34
1368,E05_39
1369,E05_48
1370,E05_43
1371,E05_44
1372,E05_45
1373,E05_47
1374,E05_25
1375,E05_42
1376,E05_50
1377,E05_49
1378,E05_52
1379,E05_57
1380,E05_63
1381,E05_54
1382,E05_61
1383,E05_55
1384,E05_64
1385,E05_59
1386,E05_60
1387,E05_66
1388,E05_65
1389,E05_58
1390,E05_70
1391,E05_69
1392,E05_76
1393,E05_72
1394,E05_73
1395,E05_75
1396,E05_74
1397,H09_43
1398,H09_0
1399,H09_29
1400,H09_8
1401,H09_30
1402,H09_49
1403,H09_33
1404,H09_27
1405,H09_47
1406,H09_53
1407,H09_50
1408,H09_21
1409,H09_12
1410,H09_36
1411,H09_5
1412,H09_22
1413,H09_62
1414,H09_14
1415,H09_16
1416,H09_57
1417,H09_55
1418,H09_51
1419,H09_64
1420,H09_72
1421,H09_26
1422,H09_18
1423,H09_48
1424,H09_15
1425,H09_25
1426,H09_24
1427,H09_7
1428,H09_41
1429,H09_58
1430,H09_6
1431,H09_10
1432,H09_42
1433,H09_35
1434,H09_71
1435,H09_45
1436,H09_13
1437,H09_59
1438,H09_31
1439,H09_3
1440,H09_11
1441,H09_67
1442,H09_39
1443,H09_63
1444,H09_56
1445,H09_44
1446,H09_70
1447,H09_19
1448,H09_81
1449,H09_23
1450,H09_1
1451,H09_54
1452,H09_68
1453,H09_77
1454,H09_76
1455,H09_79
1456,H09_83
1457,H09_84
1458,H09_86
1459,H09_107
1460,H09_90
1461,H09_82
1462,H09_89
1463,H09_91
1464,H09_85
1465,H09_74
1466,H09_95
1467,H09_88
1468,H09_101
1469,H09_87
1470,H09_100
1471,H09_93
1472,H09_92
1473,H09_114
1474,H09_102
1475,H09_96
1476,H09_103
1477,H09_99
1478,H09_109
1479,H09_106
1480,H09_117
1481,H09_73
1482,H09_110
1483,H09_112
1484,H09_122
1485,H09_120
1486,H09_126
1487,H09_118
1488,H09_128
1489,H09_129
1490,H09_123
1491,H09_125
1492,H09_133
1493,H09_119
1494,H09_131
1495,H09_127
1496,H09_134
1497,H09_121
1498,H09_132
1499,H09_138
1500,H09_136
1501,H09_111
1502,H09_140
1503,H09_145
1504,H09_146
1505,H09_157
1506,H09_153
1507,H09_162
1508,H09_143
1509,H09_135
1510,H09_139
1511,H09_142
1512,H09_130
1513,H09_156
1514,H09_167
1515,H09_150
1516,H09_166
1517,H09_163
1518,H09_149
1519,H09_168
1520,H09_172
1521,H09_152
1522,H09_154
1523,H09_159
1524,H09_155
1525,H09_160
1526,H09_164
1527,H09_171
1528,H09_165
1529,H09_176
1530,H09_197
1531,H09_185
1532,H09_199
1533,H09_180
1534,H09_179
1535,H09_177
1536,H09_170
1537,H09_178
1538,H09_186
1539,H09_192
1540,H09_147
1541,H09_182
1542,H09_175
1543,H09_174
1544,H09_181
1545,H09_196
1546,H09_194
1547,H09_184
1548,H09_200
1549,J05_0
1550,J05_6
1551,J05_20
1552,J05_26
1553,J05_2
1554,J05_8
1555,J05_14
1556,J05_18
1557,J05_10
1558,J05_15
1559,J05_19
1560,J05_17
1561,J05_12
1562,J05_7
1563,J05_25
1564,J05_23
1565,J05_11
1566,J05_32
1567,J05_13
1568,J05_22
1569,J05_37
1570,J05_28
1571,J05_24
1572,J05_31
1573,J05_35
1574,J05_33
1575,J05_27
1576,J05_39
1577,J05_38
1578,J05_43
1579,J05_51
1580,J05_49
1581,J05_46
1582,J05_45
1583,J05_44
1584,J05_48
1585,J05_47
1586,J05_50
1587,J05_34
1588,J05_56
1589,J05_54
1590,J05_71
1591,J05_69
1592,J05_60
1593,J05_59
1594,J05_64
1595,J05_58
1596,J05_68
1597,J05_42
1598,J05_65
1599,J05_79
1600,J05_72
1601,J05_75
1602,J05_70
1603,J05_77
1604,J05_83
1605,J05_78
1606,J05_82
1607,J05_84
1608,J05_85
1609,H08_12
1610,H08_11
1611,H08_0
1612,H08_14
1613,H08_18
1614,H08_27
1615,H08_10
1616,H08_17
1617,H08_20
1618,H08_26
1619,H08_31
1620,H08_1
1621,H08_21
1622,H08_5
1623,H08_6
1624,H08_2
1625,H08_9
1626,H08_39
1627,H08_33
1628,H08_29
1629,H08_16
1630,H08_36
1631,H08_3
1632,H08_50
1633,H08_13
1634,H08_40
1635,H08_19
1636,H08_22
1637,H08_51
1638,H08_34
1639,H08_15
1640,H08_48
1641,H08_47
1642,H08_25
1643,H08_8
1644,H08_23
1645,H08_46
1646,H08_35
1647,H08_53
1648,H08_32
1649,H08_71
1650,H08_45
1651,H08_41
1652,H08_62
1653,H08_59
1654,H08_52
1655,H08_55
1656,H08_57
1657,H08_60
1658,H08_37
1659,H08_66
1660,H08_63
1661,H08_42
1662,H08_43
1663,H08_68
1664,H08_70
1665,H08_80
1666,H08_90
1667,H08_49
1668,H08_73
1669,H08_38
1670,H08_65
1671,H08_77
1672,H08_54
1673,H08_67
1674,H08_89
1675,H08_83
1676,H08_79
1677,H08_82
1678,H08_81
1679,H08_84
1680,H08_75
1681,H08_78
1682,H08_86
1683,H08_85
1684,H08_91
1685,H08_92
1686,H08_99
1687,H08_102
1688,H08_111
1689,H08_104
1690,H08_106
1691,H08_93
1692,H08_119
1693,H08_105
1694,H08_98
1695,H08_97
1696,H08_112
1697,H08_113
1698,H08_103
1699,H08_107
1700,H08_110
1701,H08_115
1702,H08_114
1703,H08_117
1704,H08_124
1705,H08_88
1706,H08_125
1707,H08_129
1708,H08_127
1709,H08_121
1710,H08_128
1711,H08_130
1712,H08_135
1713,H08_143
1714,H08_136
1715,H08_145
1716,H08_138
1717,H08_140
1718,H08_137
1719,H08_120
1720,H08_149
1721,H08_132
1722,I04_0
1723,I04_4
1724,I04_2
1725,I04_3
1726,I04_5
1727,I04_1
1728,I04_6
1729,I04_14
1730,I04_33
1731,I04_12
1732,I04_15
1733,I04_8
1734,I04_9
1735,I04_18
1736,I04_11
1737,I04_19
1738,I04_35
1739,I04_16
1740,I04_24
1741,I04_38
1742,I04_32
1743,I04_27
1744,I04_28
1745,I04_21
1746,I04_31
1747,I04_10
1748,I04_36
1749,I04_25
1750,I04_37
1751,I04_46
1752,I04_42
1753,I04_48
1754,I04_40
1755,I04_45
1756,I04_39
1757,I04_55
1758,I04_43
1759,I04_47
1760,I04_49
1761,I04_53
1762,I04_54
1763,I04_44
1764,I04_56
1765,I04_51
1766,I04_60
1767,I04_57
1768,I04_62
1769,I04_52
1770,I04_58
1771,J06_0
1772,J06_2
1773,J06_1
1774,J06_5
1775,J06_3
1776,J06_13
1777,J06_10
1778,J06_6
1779,J06_18
1780,J06_7
1781,J06_19
1782,J06_17
1783,J06_11
1784,J06_16
1785,J06_20
1786,J06_14
1787,J06_23
1788,J06_26
1789,J06_29
1790,J06_9
1791,J06_28
1792,J06_25
1793,J06_30
1794,J06_33
1795,J06_31
1796,J06_32
1797,J06_36
1798,J06_38
1799,J06_24
1800,J06_37
1801,J06_42
1802,J06_40
1803,J06_43
1804,J06_51
1805,J06_45
1806,J06_52
1807,J06_46
1808,J06_48
1809,J06_39
1810,J06_55
1811,J06_49
1812,J06_58
1813,J06_44
1814,J06_47
1815,J06_59
1816,J06_64
1817,J06_57
1818,J06_56
1819,J06_54
1820,J06_63
1821,J06_60
1822,J06_62
1823,J06_61
1824,J06_53
1825,J06_67
1826,J06_75
1827,J06_71
1828,J06_65
1829,J06_78
1830,J06_79
1831,J06_81
1832,J06_80
1833,G07_0
1834,G07_23
1835,G07_28
1836,G07_19
1837,G07_14
1838,G07_9
1839,G07_11
1840,G07_10
1841,G07_32
1842,G07_40
1843,G07_8
1844,G07_6
1845,G07_13
1846,G07_18
1847,G07_20
1848,G07_5
1849,G07_38
1850,G07_34
1851,G07_41
1852,G07_21
1853,G07_39
1854,G07_16
1855,G07_17
1856,G07_30
1857,G07_33
1858,G07_42
1859,G07_12
1860,G07_7
1861,G07_49
1862,G07_31
1863,G07_37
1864,G07_46
1865,G07_36
1866,G07_48
1867,G07_44
1868,G07_56
1869,G07_35
1870,G07_55
1871,G07_58
1872,G07_52
